t,x,y,z,roll,pitch,yaw,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,ax,ay,az,wx_dot,wy_dot,wz_dot,tb,mx,my,mz
0.19,-7.210768100147866e-05,0.0,1.4995933527194902,-0.0,-0.003283473332150997,0.0,0.9999986523506623,-0.0,-0.001641735928580322,0.0,-0.0017336354807555568,0.0,-0.009886190076925922,0.0,-0.04032479205251264,0.0,-0.031607633969573695,0.0,-0.18375450239805713,0.0,-0.11295967614887696,0.0,,,,
0.2,-9.108859469409439e-05,0.0,1.4994849128753303,-0.0,-0.0036971104729518764,0.0,0.9999982914222554,-0.0,-0.001848554183675706,0.0,-0.0020690378637812246,0.0,-0.011841342271157605,0.0,-0.04237622912163748,0.0,-0.03550169680792688,0.0,-0.20749141542498628,0.0,-0.09084207344176931,0.0,,,,
0.21,-0.00011362104416494732,0.0,1.4993557134227133,-0.0,-0.0041304452142167745,0.0,0.9999978674285495,-0.0,-0.0020652211390299216,0.0,-0.0024442157877740413,0.0,-0.014040204771119792,0.0,-0.04426189493071962,0.0,-0.03955963003037708,0.0,-0.2324840160298094,0.0,-0.06763966375865353,0.0,,,,
0.22,-0.00014011066221426976,0.0,1.4992032557565425,-0.0,-0.004581749237441068,0.0,0.9999973759478883,-0.0,-0.002290872614928723,0.0,-0.0028607126360301314,0.0,-0.016494947037800845,0.0,-0.04596785731895074,0.0,-0.04376217962330147,0.0,-0.2586537498633142,0.0,-0.04352892816736554,0.0,,,,
0.23,-0.0001709775344943394,0.0,1.4990249236085658,-0.0,-0.005049160478178613,0.0,0.9999968132490007,-0.0,-0.002524577557352537,0.0,-0.0033198738382257515,0.0,-0.019216922205716,0.0,-0.04748129020804241,0.0,-0.048089036980196245,0.0,-0.28591604062715903,0.0,-0.018678247019051818,0.0,,,,
0.24,-0.00020665417002146164,0.0,1.4988179914984265,-0.0,-0.00553069393702916,0.0,0.9999961764305085,-0.0,-0.0027653434440149138,0.0,-0.0038228371545880636,0.0,-0.022216610841758692,0.0,-0.0487904257729335,0.0,-0.05251900362478956,0.0,-0.3141810796578675,0.0,0.00675134729693713,0.0,,,,
0.25,-0.00024758338263673236,0.0,1.4985796337082506,-0.0,-0.006024252074925266,0.0,0.9999954635517971,-0.0,-0.0030121214826766725,0.0,-0.004370524568631883,0.0,-0.025503572418477012,0.0,-0.04988451897295564,0.0,-0.05703014822501956,0.0,-0.3433545793399693,0.0,0.0326055024632675,0.0,,,,
0.26,-0.0002942160991181745,0.0,1.498306933705427,-0.0,-0.006527634911465289,0.0,0.999994673752536,-0.0,-0.003263811661097438,0.0,-0.004963635712087912,0.0,-0.029086404143430146,0.0,-0.050753823460551184,0.0,-0.0615999560412467,0.0,-0.373338491020968,0.0,0.05873596427020576,0.0,,,,
0.27,-0.0003470091088902616,0.0,1.497996893941779,-0.0,-0.0070385499348897245,0.0,0.9999938073582432,-0.0,-0.003519267702905491,0.0,-0.005602642747081634,0.0,-0.03297270679300643,0.0,-0.0513895778223663,0.0,-0.06620547095206933,0.0,-0.4040316881008129,0.0,0.0850000806195588,0.0,,,,
0.28,-0.00040642276953460914,0.0,1.4976464459608188,-0.0,-0.007554621921574756,0.0,0.9999928659694352,-0.0,-0.003777301978299157,0.0,-0.0062877866320557455,0.0,-0.0371690572058115,0.0,-0.05178400105456457,0.0,-0.07082343020111144,0.0,-0.4353306149685592,0.0,0.11126039067107346,0.0,,,,
0.29,-0.0004729186815777023,0.0,1.4972524607481785,-0.0,-0.008073402751700744,0.0,0.9999918525320647,-0.0,-0.004036690412879409,0.0,-0.0070190746993627085,0.0,-0.04168098709746177,0.0,-0.05193029612831425,0.0,-0.07543039200815174,0.0,-0.4671299024588916,0.0,0.1373842975446135,0.0,,,,
0.3,-0.0005469573453179711,0.0,1.4968117592636725,-0.0,-0.008592381296107798,0.0,0.9999907713871524,-0.0,-0.004296177432085697,0.0,-0.007796279473887663,0.0,-0.0465129678653454,0.0,-0.05182266046129956,0.0,-0.08000285618796311,0.0,-0.4993229505011953,0.0,0.16324382230630288,0.0,,,,
0.31,-0.0006289958117552916,0.0,1.4963211230967168,-0.0,-0.009108993437330744,0.0,0.9999896282977486,-0.0,-0.004554480972693194,0.0,-0.008618938663495663,0.0,-0.05166840105863946,0.0,-0.05145630207632785,0.0,-0.08451737792023097,0.0,-0.5318024786338504,0.0,0.1887154363321675,0.0,,,,
0.32,-0.0007194853390010965,0.0,1.4957773051900498,-0.0,-0.009620632275465498,0.0,0.9999884304516368,-0.0,-0.004810297586656707,0.0,-0.009486356253530845,0.0,-0.05714961419559893,0.0,-0.050827460198824385,0.0,-0.08895067481392047,0.0,-0.5644610450564337,0.0,0.2136799685398546,0.0,,,,
0.33,-0.0008188690648767312,0.0,1.4951770405798437,-0.0,-0.01012465855691562,0.0,0.9999871864385029,-0.0,-0.0050623076562834966,0.0,-0.01039760463902892,0.0,-0.06295786161686028,0.0,-0.04993342902196382,0.0,-0.09327972740946053,0.0,-0.5971915348925028,0.0,0.23802258339504392,0.0,,,,
0.34,-0.000927579705751464,0.0,1.4945170571033757,-0.0,-0.010618411351270595,0.0,0.999985906200653,-0.0,-0.005309180733318699,0.0,-0.011351527729737907,0.0,-0.06909333007022843,0.0,-0.048772583352531304,0.0,-0.09748187326211447,0.0,-0.6298876183356477,0.0,0.26163282502673924,0.0,,,,
0.35,-0.0010460372910296866,0.0,1.4937940860284349,-0.0,-0.011099218988656108,0.0,0.9999846009567521,-0.0,-0.0055495810080732726,0.0,-0.012346744964475942,0.0,-0.0755551487291436,0.0,-0.047344404843799585,0.0,-0.1015348947499059,0.0,-0.6624441793514856,0.0,0.2844047222222486,0.0,,,,
0.36,-0.0011746469420692873,0.0,1.4930048725615939,-0.0,-0.011564410256968452,0.0,0.999983283098502,-0.0,-0.0057821729082637935,0.0,-0.01338165617278842,0.0,-0.08234140335375029,0.0,-0.04564950752540859,0.0,-0.10541710074946882,0.0,-0.6947577156082803,0.0,0.30623694852003913,0.0,,,,
0.37,-0.0013137967036999827,0.0,1.492146186195344,-0.0,-0.012011325845573911,0.0,0.999981966060633,-0.0,-0.006005626820823215,0.0,-0.014454447223300701,0.0,-0.08944915431021899,0.0,-0.043689661356176974,0.0,-0.10910740232319124,0.0,-0.7267267103088659,0.0,0.32703303108240117,0.0,,,,
0.38,-0.0014638554359115096,0.0,1.4912148308569042,-0.0,-0.01243733000945045,0.0,0.9999806641650922,-0.0,-0.006218624923646932,0.0,-0.015563096399596032,0.0,-0.09687445817069597,0.0,-0.0414678125556589,0.0,-0.11258538256102134,0.0,-0.7582519765965569,0.0,0.3467016015186238,0.0,,,,
0.39,-0.001625170772697062,0.0,1.4902076548242615,-0.0,-0.01283982241552037,0.0,0.9999793924408212,-0.0,-0.006419867108132887,0.0,-0.01670538144588227,0.0,-0.10461239262298508,0.0,-0.03898809951566589,0.0,-0.11583136072030437,0.0,-0.7892369752077169,0.0,0.3651566813547184,0.0,,,,
0.4,-0.0017980671544671387,0.0,1.4891215603776664,-0.0,-0.013216250121231921,0.0,0.999978166421043,-0.0,-0.006608076967539201,0.0,-0.017878887226144426,0.0,-0.11265708442579146,0.0,-0.03625586315519874,0.0,-0.1188264508070206,0.0,-0.8195881060436774,0.0,0.3823179944207943,0.0,,,,
0.41,-0.0019828439398931344,0.0,1.4879535131574255,-0.0,-0.013564119624466868,0.0,0.9999770019205041,-0.0,-0.006782007820703485,0.0,-0.019081013941914058,0.0,-0.1210017401520841,0.0,-0.03327765066227724,0.0,-0.12155261474179217,0.0,-0.8492149743346776,0.0,0.3981112980668978,0.0,,,,
0.42,-0.00217977360249846,0.0,1.486700551201367,-0.0,-0.013881008913762967,0.0,0.9999759147956255,-0.0,-0.006940448735635909,0.0,-0.020308985855219834,0.0,-0.12963867946986027,0.0,-0.030061211664539487,0.0,-0.12399271025402941,0.0,-0.8780306320685062,0.0,0.4124687248375851,0.0,,,,
0.43,-0.002389100016787804,0.0,1.4853597936378307,-0.0,-0.014164579438826827,0.0,0.9999749206909945,-0.0,-0.007082230513003643,0.0,-0.02155986046471777,0.0,-0.1385593707163233,0.0,-0.02661548598725103,0.0,-0.12613053364758225,0.0,-0.9059517953565294,0.0,0.4253291260500026,0.0,,,,
0.44,-0.002611036838192294,0.0,1.4839284490124407,-0.0,-0.014412587913558943,0.0,0.9999740347760705,-0.0,-0.007206231585659409,0.0,-0.022830538084432705,0.0,-0.1477544685282102,0.0,-0.022950582291972072,0.0,-0.12795085758127098,0.0,-0.9328990384097783,0.0,0.4366384086439997,0.0,,,,
0.45,-0.002845765980609809,0.0,1.4824038232292576,-0.0,-0.014622897857486878,0.0,0.999973271476351,-0.0,-0.007311383787215496,0.0,-0.02411777177597704,0.0,-0.15721385329773283,0.0,-0.01907774704043212,0.0,-0.12943946400766046,0.0,-0.9587969647977864,0.0,0.4463498567185241,0.0,,,,
0.46,-0.0030934361948355203,0.0,1.4807833270891777,-0.0,-0.014793490776768671,0.0,0.9999726442035539,-0.0,-0.007396677940307592,0.0,-0.02541817758654561,0.0,-0.166926672230325,0.0,-0.015009323394376708,0.0,-0.13058317241344913,0.0,-0.983574356662842,0.0,0.4544244293465019,0.0,,,,
0.47,-0.003354161750707865,0.0,1.4790644834106546,-0.0,-0.014922476882920394,0.0,0.9999721650895912,-0.0,-0.007461169213697214,0.0,-0.026728245046420112,0.0,-0.17688138178711094,0.0,-0.010758699840879214,0.0,-0.13136986350484245,0.0,-1.0071643025623462,0.0,0.46083102657801767,0.0,,,,
0.48,-0.0036280212253397334,0.0,1.4772449337199502,-0.0,-0.015008105246250921,0.0,0.9999718447292356,-0.0,-0.007503982196782124,0.0,-0.028044347881149307,0.0,-0.18706579130174142,0.0,-0.006340248520867817,0.0,-0.13178849848127724,0.0,-1.0295043046119576,0.0,0.465546716002597,0.0,,,,
0.49,-0.003915056399363391,0.0,1.475322444500198,-0.0,-0.01504877328173306,0.0,0.9999716919363981,-0.0,-0.0075243156404606725,0.0,-0.02936275489500582,0.0,-0.1974671075679675,0.0,-0.0017692534328827764,0.0,-0.13182913404086868,0.0,-1.0505363656021907,0.0,0.4685569128456433,0.0,,,,
0.5,-0.004215271262690912,0.0,1.473294912990559,-0.0,-0.015043035467741748,0.0,0.9999717135188446,-0.0,-0.007521446814647258,0.0,-0.030679640983753295,0.0,-0.20807198020105167,0.0,0.0029381711195895317,0.0,-0.13148293326094812,0.0,-1.0702070567611686,0.0,0.46985550731706244,0.0,,,,
0.51,-0.004528631130879332,0.0,1.4711603725286908,-0.0,-0.014989611202747251,0.0,0.9999719140759696,-0.0,-0.007494735435061998,0.0,-0.031991098236191666,0.0,-0.21886654758283805,0.0,0.0077651712747552675,0.0,-0.13074217249705847,0.0,-1.0884675668361834,0.0,0.4694449338029385,0.0,,,,
0.52,-0.0048550618727916505,0.0,1.4689169974316136,-0.0,-0.014887391711621388,0.0,0.9999722958239243,-0.0,-0.007443627115196852,0.0,-0.03329314708538227,0.0,-0.22983648320703678,0.0,0.012694252803265929,0.0,-0.1296002444437805,0.0,-1.1052737331667697,0.0,0.46733617748046585,0.0,,,,
0.53,-0.005194449249860962,0.0,1.4665631074118626,-0.0,-0.014735445921604393,0.0,0.9999728584519646,-0.0,-0.007367656303546033,0.0,-0.034581747471887525,0.0,-0.24096704224799917,0.0,0.017707387817035545,0.0,-0.12805165750075517,0.0,-1.120586055421957,0.0,0.46354871502478084,0.0,,,,
0.54,-0.005546638366895457,0.0,1.4640971715275455,-0.0,-0.014533025238058779,0.0,0.9999735990133483,-0.0,-0.00726644867121595,0.0,-0.03585280998279421,0.0,-0.25224310818298784,0.0,0.02278612790952704,0.0,-0.12609203158727256,0.0,-1.1343696926743845,0.0,0.4581103872424832,0.0,,,,
0.55,-0.0059114332340070306,0.0,1.4615178116665928,-0.0,-0.014279567161724549,0.0,0.9999745118534842,-0.0,-0.0071397229208092,0.0,-0.03710220693172305,0.0,-0.26364923930467776,0.0,0.02791172250014017,0.0,-0.12371809054879812,0.0,-1.1465944444839444,0.0,0.4510572026863042,0.0,,,,
0.56,-0.006288596438905288,0.0,1.4588238055670883,-0.0,-0.01397469770207016,0.0,0.9999755885773371,-0.0,-0.006987291993900517,0.0,-0.03832578334646031,0.0,-0.27516971496734094,0.0,0.033065241038062125,0.0,-0.12092765129879961,0.0,-1.1572347166636738,0.0,0.4424330725514029,0.0,,,,
0.57,-0.0066778489284723035,0.0,1.4560140893770948,-0.0,-0.013618232555258224,0.0,0.9999768180573264,-0.0,-0.006809063661366728,0.0,-0.039519367832281826,0.0,-0.2867885814169076,0.0,0.03822769763033347,0.0,-0.11771960983925252,0.0,-1.1662694724005227,0.0,0.43228947839799786,0.0,,,,
0.58,-0.0070788698982215065,0.0,1.4530877597588587,-0.0,-0.01321017702992793,0.0,0.9999781864821601,-0.0,-0.0066050404881554045,0.0,-0.04067878328047257,0.0,-0.2984896970618088,0.0,0.04338017659735694,0.0,-0.11409392430318406,0.0,-1.1736821694037034,0.0,0.42068507545810696,0.0,,,,
0.59,-0.0074912967879459105,0.0,1.4500440755436756,-0.0,-0.012750724719145597,0.0,0.9999796774462267,-0.0,-0.006375319171632828,0.0,-0.04179985739297955,0.0,-0.31025677704824584,0.0,0.048503957428339774,0.0,-0.11005159516263095,0.0,-1.1794606837533357,0.0,0.407685235437649,0.0,,,,
0.6,-0.007914725381577973,0.0,1.4468824589450215,-0.0,-0.012240254932171025,0.0,0.9999812720783556,-0.0,-0.006120089260281932,0.0,-0.04287843299556833,0.0,-0.32207343701024954,0.0,0.05358063760996455,0.0,-0.10559464274537791,0.0,-1.1835972211219723,0.0,0.393361533791385,0.0,,,,
0.61,-0.008348710009013677,0.0,1.4436024963388248,-0.0,-0.011679328914819053,0.0,0.9999829492079676,-0.0,-0.0058396312670703976,0.0,-0.04391037811328857,0.0,-0.3339232358716218,0.0,0.05859225183385989,0.0,-0.1007260822038425,0.0,-1.1860882160418045,0.0,0.37779118740246376,0.0,,,,
0.62,-0.0087927638473991,0.0,1.4402039386209475,-0.0,-0.011068684901852505,0.0,0.9999846855659067,-0.0,-0.0055343141991231705,0.0,-0.04489159578348641,0.0,-0.34578971758358035,0.0,0.06352138615114755,0.0,-0.09544989607948491,0.0,-1.1869342198901287,0.0,0.3610564494186207,0.0,,,,
0.63,-0.009246359319137006,0.0,1.4366867011530697,-0.0,-0.01040923205872365,0.0,0.9999864560165668,-0.0,-0.00520459253226285,0.0,-0.04581803358303567,0.0,-0.35765645168865284,0.0,0.06835128573363797,0.0,-0.0897710046060981,0.0,-1.1861397782658114,0.0,0.3432439686654942,0.0,,,,
0.64,-0.009708928583645072,0.0,1.433050863309234,-0.0,-0.009702043382822953,0.0,0.9999882338173487,-0.0,-0.00485100266539413,0.0,-0.04668569284789419,0.0,-0.3695070726080938,0.0,0.07306595501844958,0.0,-0.08369523389536015,0.0,-1.1837132984294036,0.0,0.32444412156090185,0.0,,,,
0.65,-0.010179864119685435,0.0,1.4292966676363026,-0.0,-0.008948347645942299,0.0,0.9999899909009979,-0.0,-0.004474158895478273,0.0,-0.04749063756452416,0.0,-0.3813253175568223,0.0,0.07765024915257404,0.0,-0.07722928214801088,0.0,-1.1796669074796158,0.0,0.30475032478354397,0.0,,,,
0.66,-0.010658519394887819,0.0,1.4254245186424996,-0.0,-0.008149520469717033,0.0,0.999991698176001,-0.0,-0.004074748958871506,0.0,-0.048229002914149444,0.0,-0.3930950629966101,0.0,0.08208995581228105,0.0,-0.0703806840340186,0.0,-1.1740163019387768,0.0,0.2842583371022096,0.0,,,,
0.67,-0.011144209618905599,0.0,1.42143498122908,-0.0,-0.007307074634211078,0.0,0.9999933258399604,-0.0,-0.003653529189004334,0.0,-0.048897003452257434,0.0,-0.4048003595449718,0.0,0.08637186664489177,0.0,-0.06315777338512088,0.0,-1.166780589420023,0.0,0.26306555874899396,0.0,,,,
0.68,-0.01163621257647519,0.0,1.4173287787809483,-0.0,-0.006422649726424408,0.0,0.9999948437007427,-0.0,-0.0032113193436929715,0.0,-0.04949094090718503,0.0,-0.4164254652639399,0.0,0.09048383776275576,0.0,-0.05556964434308619,0.0,-1.1579821230488627,0.0,0.24127033652864976,0.0,,,,
0.69,-0.012133769536494695,0.0,1.4131067909327797,-0.0,-0.005498001240274516,0.0,0.9999962215001748,-0.0,-0.002748997157770265,0.0,-0.05000721158306373,0.0,-0.4279548772596258,0.0,0.09441483890646722,0.0,-0.04762611110708295,0.0,-1.1476463293117782,0.0,0.21897128250734454,0.0,,,,
0.7,-0.01263608623309783,0.0,1.4087700510278567,-0.0,-0.004534989242491672,0.0,0.9999974292351728,-0.0,-0.0022674926781803637,0.0,-0.05044231335383054,0.0,-0.4393733615302112,0.0,0.09815499108188365,0.0,-0.03933766642352348,0.0,-1.1358015300045876,0.0,0.19626661363261527,0.0,,,,
0.71,-0.013142333914573315,0.0,1.4043197432874162,-0.0,-0.003535566719899102,0.0,0.999998437471403,-0.0,-0.0017677824392121043,0.0,-0.05079285223644828,0.0,-0.45066598100671945,0.0,0.10169559265880809,0.0,-0.03071543896173943,0.0,-1.1224787589532446,0.0,0.17325351902056055,0.0,,,,
0.72,-0.013651650455868481,0.0,1.3997571997088334,-0.0,-0.002501767722789636,0.0,0.9999992176448846,-0.0,-0.0012508835351830053,0.0,-0.05105554853290774,0.0,-0.46181812173766235,0.0,0.10502913409423464,0.0,-0.021771149718868954,0.0,-1.1077115741796661,0.0,0.15002756092714503,0.0,,,,
0.73,-0.014163141530318654,0.0,1.395083896711417,-0.0,-0.0014356954166537218,0.0,0.9999997423473449,-0.0,-0.0007178476466750706,0.0,-0.051227242532023064,0.0,-0.47281551717537146,0.0,0.10814930160614089,0.0,-0.01251706759732755,0.0,-1.0915358661854144,0.0,0.1266821146201576,0.0,,,,
0.74,-0.014675881836161607,0.0,1.3903014515489838,-0.0,-0.00033951015049751523,0.0,0.9999999855916073,-0.0,-0.00016975507443345834,0.0,-0.05130489976346239,0.0,-0.48364427052856224,0.0,0.1110509702718388,0.0,-0.0029659642982133674,0.0,-1.0739896630258086,0.0,0.10330785151056238,0.0,,,,
0.75,-0.015188916373327031,0.0,1.3854116185086982,0.0,0.0007845823554130674,0.0,0.9999999230538169,0.0,0.0003922911676447641,0.0,-0.051285615797888595,0.0,-0.49429087515238995,0.0,0.11373018715539061,0.0,0.006868931325957046,0.0,-1.0551129328471598,0.0,0.07999226900964705,0.0,,,,
0.76,-0.015701261765938133,0.0,1.3804162849159207,0.0,0.0019343426061699334,0.0,0.9999995322898717,0.0,0.0009671711522996905,0.0,-0.051166620588521915,0.0,-0.5047422329539981,0.0,0.1161841451796672,0.0,0.016973979315841162,0.0,-1.0349473845598531,0.0,0.05681926967455615,0.0,,,,
0.77,-0.01621190762592167,0.0,1.3753174669649866,0.0,0.0031075086246100158,0.0,0.9999987929240113,0.0,0.0015537536871384503,0.0,-0.05094528235086769,0.0,-0.5149856707982792,0.0,0.11841114854914626,0.0,0.027335174903802377,0.0,-1.0135362673198958,0.0,0.03386879131061519,0.0,,,,
0.78,-0.016719817953097897,0.0,1.370117305395966,0.0,0.004301806859308338,0.0,0.99999768680811,0.0,0.0021509017711697897,0.0,-0.050619110978785985,0.0,-0.525008954905298,0.0,0.12041057059883822,0.0,0.03793819492301957,0.0,-0.9909241694916668,0.0,0.011216488833950808,0.0,,,,
0.79,-0.01722393256711072,0.0,1.3648180610375031,0.0,0.0055149626370248886,0.0,0.9999961981507981,0.0,0.002757477824002175,0.0,-0.050185760996514915,0.0,-0.5348003032375502,0.0,0.1221828049930276,0.0,0.04876844418380299,0.0,-0.9671568177645278,0.0,-0.011066532121047353,0.0,,,,
0.8,-0.01772316856656165,0.0,1.3594221102358133,0.0,0.006744710097846612,0.0,0.9999943136161011,0.0,0.0033723486567523993,0.0,-0.049643034047691915,0.0,-0.544348395881956,0.0,0.12372921122521831,0.0,0.05981110167375674,0.0,-0.9422808770959362,0.0,-0.03291393062299442,0.0,,,,
0.81,-0.01821642181072854,0.0,1.3539319401898422,0.0,0.007988801560834303,0.0,0.9999920223918097,0.0,0.003994390158490042,0.0,-0.048988880923851556,0.0,-0.5536423834382255,0.0,0.12505205537901135,0.0,0.07105116643840431,0.0,-0.916343752153824,0.0,-0.05426429635296229,0.0,,,,
0.82,-0.01870256841928263,0.0,1.348350144212437,0.0,0.009245016277550368,0.0,0.9999893162282774,0.0,0.004622491676822879,0.0,-0.04822140313631264,0.0,-0.5626718934319441,0.0,0.1261544470999864,0.0,0.08247350299891827,0.0,-0.8893933909308348,0.0,-0.07506126806707339,0.0,,,,
0.83,-0.01918046628546283,0.0,1.342679416937159,0.0,0.010511168540226061,0.0,0.9999861894487785,0.0,0.005255560075918835,0.0,-0.04733885403679869,0.0,-0.5714270347774647,0.0,0.1270402737029309,0.0,0.09406288616357872,0.0,-0.8614780912031432,0.0,-0.09525360719554575,0.0,,,,
0.84,-0.01964895659822769,0.0,1.3369225494900916,0.0,0.01178511512038313,0.0,0.9999826389329346,0.0,0.005892523459789767,0.0,-0.04633963949357449,0.0,-0.5798984003224062,0.0,0.12771413229879855,0.0,0.10580404508959888,0.0,-0.8326463105065722,0.0,-0.11479522959085997,0.0,,,,
0.85,-0.02010686536897984,0.0,1.3310824246456323,0.0,0.013064762022317612,0.0,0.9999786640750332,0.0,0.006532334552962355,0.0,-0.04522231813130712,0.0,-0.5880770675123154,0.0,0.12818126077395947,0.0,0.1176817064519501,0.0,-0.8029464803025861,0.0,-0.13364519877662312,0.0,,,,
0.86,-0.020553004958547436,0.0,1.325162011984859,0.0,0.014348070543875508,0.0,0.9999742667193263,0.0,0.007173973734677777,0.0,-0.04398560114430379,0.0,-0.5959545972207314,0.0,0.1284474683927233,0.0,0.1296806365757915,0.0,-0.7724268250069152,0.0,-0.15176768429980347,0.0,,,,
0.87,-0.02098617560021022,0.0,1.3191643630745478,0.0,0.015633062644327626,0.0,0.9999694510745856,0.0,0.007816451726457589,0.0,-0.042628351694204786,0.0,-0.6035230307966537,0.0,0.1285190667249983,0.0,0.14178568238917993,0.0,-0.7411351865535589,0.0,-0.16913188895520687,0.0,,,,
0.88,-0.021405166914676435,0.0,1.313092606684391,0.0,0.016917825625792107,0.0,0.9999642236103389,0.0,0.00845881193620182,0.0,-0.04114958390464071,0.0,-0.6107748853881296,0.0,0.12840280152661604,0.0,0.1539818110526569,0.0,-0.7091188551665804,0.0,-0.18571194873838312,0.0,,,,
0.89,-0.021808759413048613,0.0,1.3069499440593282,0.0,0.018200516140545978,0.0,0.9999585929372878,0.0,0.00910013246494072,0.0,-0.03954846146681468,0.0,-0.6177031476074109,0.0,0.1281057861221025,0.0,0.16625414812234007,0.0,-0.676424407012819,0.0,-0.2014868093979986,0.0,,,,
0.9,-0.02219572598396348,0.0,1.3007396442632193,0.0,0.01947936354167465,0.0,0.9999525696744455,0.0,0.009739527784924684,0.0,-0.03782429587137627,0.0,-0.6243012656098237,0.0,0.12763543676061345,0.0,0.1785880141032011,0.0,-0.6430975494076414,0.0,-0.21644008340815518,0.0,,,,
0.91,-0.022564833361251185,0.0,1.2944650396093356,0.0,0.020752672598806712,0.0,0.9999461663055189,0.0,0.010376150099895705,0.0,-0.0359765442834115,0.0,-0.6305631396652938,0.0,0.12699941033692397,0.0,0.1909689592490724,0.0,-0.6091829742469586,0.0,-0.23055989107410957,0.0,,,,
0.92,-0.022914843568635802,0.0,1.2881295211923147,0.0,0.022018825604232347,0.0,0.9999393970270063,0.0,0.011009190400168707,0.0,-0.034004807078799146,0.0,-0.6364831113080904,0.0,0.1262055447923178,0.0,0.2033827964661131,0.0,-0.5747242203378262,0.0,-0.24383868932888425,0.0,,,,
0.93,-0.02324451533818738,0.0,1.2817365345353533,0.0,0.023276283897459067,0.0,0.9999322775903919,0.0,0.011637879226537997,0.0,-0.031908825061609095,0.0,-0.6420559511572139,0.0,0.12526180243614324,0.0,0.2158156321762817,0.0,-0.5397635453003841,0.0,-0.2562730915825463,0.0,,,,
0.94,-0.02355260549944085,0.0,1.2752895753654219,0.0,0.02452358883832883,0.0,0.9999248251407066,0.0,0.012261487158067791,0.0,-0.02968847638366329,0.0,-0.6472768455064197,0.0,0.12417621635882369,0.0,0.22825389499750515,0.0,-0.504341807713959,0.0,-0.2678636817579284,0.0,,,,
0.95,-0.023837870336314168,0.0,1.2687921855283002,0.0,0.025759362260186082,0.0,0.99991705805358,0.0,0.012879325039516625,0.0,-0.02734377318881378,0.0,-0.6521413817897538,0.0,0.1229568400419548,0.0,0.24068436209713256,0.0,-0.4684983601798039,0.0,-0.2786148253951178,0.0,,,,
0.96,-0.024099066909192918,0.0,1.262247949054114,0.0,0.026982306435349383,0.0,0.999908995772757,0.0,0.013490743964534002,0.0,-0.024874858005907177,0.0,-0.656645533035103,0.0,0.12161170021133373,0.0,0.2530941830753503,0.0,-0.4322709539732765,0.0,-0.2885344804382884,0.0,,,,
0.97,-0.024334954339792894,0.0,1.255660488382897,0.0,0.028191203585312723,0.0,0.999900658649879,0.0,0.014095135030860776,0.0,-0.022281999915874796,0.0,-0.6607856414249903,0.0,0.1201487529250068,0.0,0.2654709012351305,0.0,-0.39569565595819345,0.0,-0.29763401004051576,0.0,,,,
0.98,-0.024544295056675283,0.0,1.2490334607584912,0.0,0.02938491496778943,0.0,0.9998920677881583,0.0,0.014691928883613235,0.0,-0.01956559051977952,0.0,-0.6645584010906648,0.0,0.11857584284052186,0.0,0.27780247209539327,0.0,-0.3588067784358056,0.0,-0.30592799943965043,0.0,,,,
0.99,-0.024725855999564707,0.0,1.2423705547977881,0.0,0.030562379571936825,0.0,0.9998832448913926,0.0,0.015280595062348148,0.0,-0.016726139736114313,0.0,-0.6679608402721282,0.0,0.11690066556397778,0.0,0.2900772790040144,0.0,-0.32163682260139603,0.0,-0.3134340786780518,0.0,,,,
1.0,-0.02487840978090969,0.0,1.235675487240961,0.0,0.03172261245193514,0.0,0.99987421211959,0.0,0.01586064116702679,0.0,-0.013764271457070744,0.0,-0.6709903029835775,0.0,0.11513073294793424,0.0,0.3022841457072516,0.0,-0.2842164362808793,0.0,-0.320172752664226,0.0,,,,
1.01,-0.025000735803429715,0.0,1.2289519998869116,0.0,0.0328647027276269,0.0,0.9998649919522996,0.0,0.016431611857265088,0.0,-0.010680719094924254,0.0,-0.6736444303304229,0.0,0.11327334117551623,0.0,0.31441234573229865,0.0,-0.24657438662027092,0.0,-0.3261672398100429,0.0,,,,
1.02,-0.025091621332711974,0.0,1.2222038567166502,0.0,0.03398781127915654,0.0,0.9998556070605772,0.0,0.01699308769837522,0.0,-0.007476321051132989,0.0,-0.6759211416307606,0.0,0.11133554144409295,0.0,0.3264516084395338,0.0,-0.20873754840061326,0.0,-0.3314433202261053,0.0,,,,
1.03,-0.025149862524254,0.0,1.2154348412057834,0.0,0.035091168160597805,0.0,0.9998460801883541,0.0,0.017544683866728993,0.0,-0.004152016142154423,0.0,-0.6778186155009209,0.0,0.10932411304319846,0.0,0.33839212160113713,0.0,-0.17073090865121793,0.0,-0.33602919422286703,0.0,,,,
1.04,-0.025174265404694758,0.0,1.2086487538256279,0.0,0.036174069755422034,0.0,0.999836434043831,0.0,0.01808604872590598,0.0,-0.0007088390174482671,0.0,-0.6793352710714596,0.0,0.10724553860746901,0.0,0.35022453036269113,0.0,-0.13257758823353363,0.0,-0.33995535164788954,0.0,,,,
1.05,-0.025163646807339856,0.0,1.2018494097308001,0.0,0.03723587569441912,0.0,0.99982669120138,0.0,0.018616862283968527,0.0,0.002852084393460445,0.0,-0.6804697495066183,0.0,0.10510598131604593,0.0,0.3619399324443696,0.0,-0.09429888106870662,0.0,-0.34325445239307073,0.0,,,,
